;;;;

					1916				;Banco de Horas de Jaiminho;Ad-Hoc;
					89				;5

					1917				;Ajude o Chapolin Colorado!;Ad-Hoc;
					82				;5

					1918				;Viagem para Acapulco;Ad-Hoc;
					14				;5

					1919				;Ajude Nhonho;Ad-Hoc;
					95				;5

					1920				;Fonte dos Desejos;Ad-Hoc;
					185				;5

					1921				;Guilherme e Suas Pipas;Iniciante;
					3.528				;1

					1922				;Diego e o Jogo do Martelo;Paradigmas;
					46				;4

					1923				;Rerisson e o Churrasco;Grafos;
					448				;3

					1924				;Vitória e a Indecisão;Iniciante;
					4.927				;1

					1925				;Ordan e as Novinhas;Grafos;
					106				;4

					1926				;Marianne e os Primos Gêmeos;Matemática;
					420				;4

					1927				;Tapioca e a Chuva de Trufas;Paradigmas;
					295				;4

					1928				;Jogo da Memória;Grafos;
					392				;5

					1929				;Triângulo;Iniciante;
					4.149				;1

					1930				;Tomadas;Iniciante;
					6.384				;1

					1931				;Mania de Par;Grafos;
					919				;3

					1932				;Bolsa de Valores;Ad-Hoc;
					644				;4

					1933				;Tri-du;Iniciante;
					5.536				;1

					1934				;Quebra-cabeça;Ad-Hoc;
					231				;3

					1935				;Espiral;Ad-Hoc;
					310				;4

					1936				;Fatorial;Ad-Hoc;
					1.063				;2

					1937				;Guardiões Curiosos;Ad-Hoc;
					79				;6

					1938				;Praça do Retângulo;Geometria Computacional;
					262				;4

					1939				;Ominobox;Ad-Hoc;
					17				;8

					1940				;Jogo da Estratégia;Ad-Hoc;
					1.047				;2

					1941				;Palíndromo;Strings;
					277				;4

					1942				;Loteria;Ad-Hoc;
					97				;5

					1943				;Top N;Ad-Hoc;
					2.234				;1

					1944				;BRINDE FACE 2015;Estruturas e Bibliotecas;
					689				;2

					1945				;Simulador;Ad-Hoc;
					290				;1

					1946				;Pirâmide da Sorte;Matemática;
					130				;3

					1947				;Rota do Taxista;Ad-Hoc;
					76				;5

					1948				;Compilador;Grafos;
					11				;4

					1949				;Registrador de Deslocamento;Matemática;
					17				;8

					1950				;Spöhndriger;Grafos;
					0				;7

					1951				;Validador de Circuitos;Grafos;
					49				;5

					1952				;O Cavalo no Xadrez 3D;Grafos;
					110				;4

					1953				;Roberto e a Sala Desenfreada;Ad-Hoc;
					740				;1

					1954				;Caminhos Evolucionários Possíveis;Grafos;
					65				;4

					1955				;See World;Grafos;
					451				;3

					1956				;Acácias;Grafos;
					268				;3

					1957				;Converter para Hexadecimal;Iniciante;
					3.971				;1

					1958				;Notação Científica;Iniciante;
					2.209				;1

					1959				;Polígonos Regulares Simples;Iniciante;
					4.141				;1

					1960				;Numeração Romana para Números de Página;Iniciante;
					2.697				;1

					1961				;Pula Sapo;Iniciante;
					4.011				;1

					1962				;Há Muito, Muito Tempo Atrás;Iniciante;
					3.497				;1

					1963				;O Filme;Iniciante;
					4.562				;1

					1964				;A Ira de Khan;Ad-Hoc;
					81				;2

					1965				;A Procura por Spock;Ad-Hoc;
					37				;2

					1966				;A Volta para Casa;Ad-Hoc;
					59				;3

					1967				;A Fronteira Final;Matemática;
					35				;3

					1968				;A Terra Desconhecida;Matemática;
					37				;4

					1969				;Generations;Matemática;
					26				;5

					1970				;Primeiro Contato;Paradigmas;
					157				;4

					1971				;Insurreição;Geometria Computacional;
					41				;4

					1972				;Nêmesis;Grafos;
					298				;4

					1973				;Jornada nas Estrelas;Iniciante;
					2.245				;1

					1974				;Além da Escuridão;Grafos;
					9				;6

					1975				;Pérolas;Ad-Hoc;
					128				;5

					1976				;Matrizes;Paradigmas;
					51				;5

					1977				;Não Posso me Atrasar;Grafos;
					144				;4

					1978				;Câmeras;Paradigmas;
					36				;8

					1979				;Salas Separadas;Grafos;
					264				;4

					1980				;Embaralhando;Ad-Hoc;
					1.386				;1

					1981				;Embaralhando de Novo;Ad-Hoc;
					147				;5

					1982				;Novos Computadores;Geometria Computacional;
					225				;5

					1983				;O Escolhido;Iniciante;
					3.900				;1

					1984				;O Enigma do Pronalândia;Iniciante;
					3.817				;1

					1985				;MacPRONALTS;Iniciante;
					4.123				;1

					1986				;Perdido em Marte;Ad-Hoc;
					184				;2

					1987				;Divisibilidade Por 3;Ad-Hoc;
					1.035				;1

					1988				;Circuitos Turísticos;Grafos;
					5				;4

					1989				;Fazendo Nada;Matemática;
					218				;4

					1990				;Equilíbrio;Matemática;
					74				;4

					1991				;Fábrica de Pontes;Geometria Computacional;
					12				;4

					1992				;Ganhando Tempo;Matemática;
					2				;4

					1993				;Ele é Preguiçoso;Grafos;
					106				;6

					1994				;Imperialismo;Grafos;
					99				;4

					1995				;Game, Set e Match;Matemática;
					0				;5

					1996				;Construção de Tendas;Paradigmas;
					3				;4

					1997				;Branco e Preto;Ad-Hoc;
					177				;3

					1998				;Awari 2.0;Ad-Hoc;
					256				;1

					1999				;Baile de Reconciliação;Matemática;
					150				;2

					2000				;Adeildo da Odonto;Strings;
					93				;6

					2001				;Bile;Matemática;
					48				;4

					2002				;Casa de Rogério;Grafos;
					73				;4

					2003				;Domingo de Manhã;Iniciante;
					2.839				;1

					2004				;Enisvaldo Com Fome;Ad-Hoc;
					260				;1

					2005				;Fracil Bolado;Ad-Hoc;
					127				;2

					2006				;Identificando o Chá;Iniciante;
					5.501				;1

					2007				;Falha Ao Cercar Legumes;Matemática;
					77				;7

					2008				;Expondo a Corrupção;Ad-Hoc;
					108				;5

					2009				;Apenas um Pouco Classificadas;Ad-Hoc;
					16				;8

					2010				;Mantenha Isso Energizado;Ad-Hoc;
					81				;7

					2011				;Impostos Galácticos;Ad-Hoc;
					165				;6

					2012				;Altura do Mapa;Ad-Hoc;
					67				;5

					2013				;No Máximo Duas Vezes;Ad-Hoc;
					181				;4

					2014				;Grupos Sanguineos;Ad-Hoc;
					67				;6

					2015				;Fatia do Bolo;Ad-Hoc;
					61				;6

					2016				;D como em Daedalus;Ad-Hoc;
					266				;2

					2017				;Seis Strings;Strings;
					205				;5

					2018				;Olimpíadas de Natal;Estruturas e Bibliotecas;
					280				;3

					2019				;Cici, Cini e Cino;Ad-Hoc;
					16				;4

					2020				;Elfos e seus Códigos;Estruturas e Bibliotecas;
					108				;4

					2021				;Luzes de Natal;Ad-Hoc;
					216				;2

					2022				;Presentes de Natal;Estruturas e Bibliotecas;
					271				;2

					2023				;A Última Criança Boa;Strings;
					1.089				;1

					2024				;Empilhando Presentes;Paradigmas;
					82				;4

					2025				;Joulupukki;Strings;
					438				;2

					2026				;Árvore de Natal;Paradigmas;
					444				;3

					2027				;Aposta com Noel;Paradigmas;
					330				;2

					2028				;Sequência de Sequência;Iniciante;
					2.475				;1

					2029				;Reservatório de Mel;Iniciante;
					2.177				;1

					2030				;Pit Stop;Ad-Hoc;
					93				;2

					2031				;Pedra, Papel, Ataque Aéreo;Iniciante;
					2.719				;1

					2032				;Jogo dos Oito;Grafos;
					200				;3

					2033				;Juros Sobre o Empréstimo;Matemática;
					195				;2

					2034				;Cantor;Matemática;
					19				;5

					2035				;Projetando Camisetas;Strings;
					69				;5

					2036				;Efeito Dominó;Paradigmas;
					60				;3

					2037				;A Lista;Ad-Hoc;
					60				;1

					2038				;Gerando DNA Alienígena;Grafos;
					7				;3

					2039				;Programadores Devem Aprender Teoria da Computação;Grafos;
					11				;5

					2040				;O Campeão;Ad-Hoc;
					129				;4

					2041				;Sequência de Gödelito;Ad-Hoc;
					285				;2

					2042				;Fofão da Pérsia;Paradigmas;
					58				;5

					2043				;Montanha Alta;Geometria Computacional;
					24				;5

					2044				;Em Dívida;Matemática;
					246				;2

					2045				;Defendendo Alamo;Geometria Computacional;
					33				;3

					2046				;Entregadores de Steak;Grafos;
					232				;2

					2047				;Fly By Night;Estruturas e Bibliotecas;
					17				;5

					2048				;Houston, Nós Temos Um Problema!;Grafos;
					46				;3

					2049				;Números de Ahmoc;Strings;
					543				;3

					2050				;Bar do Ramsey;Paradigmas;
					30				;3

					2051				;Mapas de Karnaugh I;Ad-Hoc;
					43				;2

					2052				;Mapas de Karnaugh II;Paradigmas;
					2				;7

					2053				;ET Phone Home;Paradigmas;
					0				;6

					2054				;Last Year at Marienbad;Ad-Hoc;
					24				;5

					2055				;Lisp é Melhor que Java, C e C++;Strings;
					7				;3

					2056				;O Cubo;Grafos;
					21				;6

					2057				;Fuso Horário;Iniciante;
					4.296				;1

					2058				;Triângulos e Polígonos Regulares;Ad-Hoc;
					1.268				;1

					2059				;Ímpar, Par ou Roubo;Iniciante;
					3.755				;1

					2060				;Desafio de Bino;Iniciante;
					5.441				;1

					2061				;As Abas de Péricles;Iniciante;
					2.887				;1

					2062				;OBI URI;Strings;
					1.955				;1

					2063				;Caçando Digletts;Matemática;
					220				;2

					2064				;Prant e a Indecisão;Estruturas e Bibliotecas;
					125				;3

					2065				;Fila do Supermercado;Estruturas e Bibliotecas;
					507				;4

					2066				;amelborP mU;Matemática;
					136				;3

					2067				;Jogo do Quadrado;Estruturas e Bibliotecas;
					188				;3

					2068				;Marcando um Encontro;Matemática;
					83				;4

					2069				;A Mesa Quadrada de Inês Venezuela;Matemática;
					82				;3

					2070				;Contando Sequências Boladas;Ad-Hoc;
					58				;4

					2071				;Banco do Faraó;Estruturas e Bibliotecas;
					52				;5

					2072				;Canhões de Anúbis;Paradigmas;
					33				;4

					2073				;Mercado do Cairo;Grafos;
					73				;5

					2074				;Variados Pratos da Linda Nefertiti;Estruturas e Bibliotecas;
					11				;3

					2075				;Zé Coquinho;Estruturas e Bibliotecas;
					15				;3

					2076				;Alocação Ótima de Commodities;Matemática;
					31				;4

					2077				;Los buses de Cartagena;Estruturas e Bibliotecas;
					16				;6

					2078				;Paz Verde! Hipocrisia Mundial!;Ad-Hoc;
					9				;5

					2079				;Produto de Guerra;Grafos;
					30				;6

					2080				;Seqüências de Röntgen;Paradigmas;
					55				;3

					2081				;Sonhos, Acredite Neles!;Grafos;
					86				;6

					2082				;Viagens no Tempo;Grafos;
					39				;7

					2083				;Beira da Estrada;Geometria Computacional;
					23				;7

					2084				;Eleições;Matemática;
					353				;2

					2085				;Chapeuzinho Vermelho;Grafos;
					45				;5

					2086				;Ciclofaixa;Grafos;
					79				;6

					2087				;Conjuntos Bons e Ruins;Strings;
					427				;4

					2088				;Combate à Dengue;Grafos;
					180				;5

					2089				;Lanchonete;Paradigmas;
					221				;3

					2090				;Fui ao Mercado e Comprei...;Ad-Hoc;
					126				;3

					2091				;Número Solitário;Estruturas e Bibliotecas;
					511				;5

					2092				;Assistindo o Jogo;Estruturas e Bibliotecas;
					18				;6

					2093				;Fuja para Escapar;Strings;
					78				;7

					2094				;Flores;Geometria Computacional;
					13				;9

					2095				;Guerra;Paradigmas;
					472				;3

					2096				;Horácio e Seus Primos;Matemática;
					46				;6

					2097				;Nome para Número;Strings;
					90				;6

					2098				;Ilha do Tesouro;Grafos;
					8				;8

					2099				;Jogando Com Pedras;Paradigmas;
					52				;5

					2100				;Cinema de Xing Tzen Zu;Matemática;
					79				;3

					2101				;Combinações de Dias;Matemática;
					53				;5

					2102				;Contando em Chinês;Ad-Hoc;
					124				;3

					2103				;Harbin é Muita Grana!;Grafos;
					108				;4

					2104				;Lasers;Geometria Computacional;
					22				;5

					2105				;Monopólio;Paradigmas;
					1				;5

					2106				;Montagem;Paradigmas;
					137				;4

					2107				;As Pirâmides de Ecaterinburgo;Matemática;
					17				;3

					2108				;Contando Caracters;Strings;
					695				;2

					2109				;Duelo de Espiões;Paradigmas;
					4				;4

					2110				;Banho de Sol no Jardim;Estruturas e Bibliotecas;
					21				;4

					2111				;Entendendo o Sorobov;Estruturas e Bibliotecas;
					86				;4

					2112				;Escalonamento de Salas de Aula;Grafos;
					7				;5

					2113				;O Incidente de Sverdlovsk;Paradigmas;
					0				;6

					2114				;Poker;Matemática;
					5				;5

					2115				;Produção em Ecaterimburgo;Paradigmas;
					495				;5

					2116				;Diversão dos Alunos;Ad-Hoc;
					452				;2

					2117				;Mestre Me Ajude;Grafos;
					57				;5

					2118				;Qual a Sede?;Grafos;
					49				;3

					2119				;Goão e Escadas;Paradigmas;
					30				;4

					2120				;Tutores;Estruturas e Bibliotecas;
					52				;8

					2121				;Turismo em Ecaterimburgo;Grafos;
					1				;6

					2122				;Votação em Ecaterimburgo;Estruturas e Bibliotecas;
					29				;3

					2123				;A Lei Vai a Cavalo!;Ad-Hoc;
					125				;4

					2124				;Cardápio da Sra. Montagny!;Paradigmas;
					62				;4

					2125				;Construtores de Totens;Ad-Hoc;
					21				;5

					2126				;Procurando Subsequências;Iniciante;
					1.111				;1

					2127				;Sistema Cipoviário;Grafos;
					178				;6

					2128				;Demonstração de Honestidade!;Grafos;
					26				;8

					2129				;Fatorial;Matemática;
					271				;3

					2130				;Final Mundial de 2008;Grafos;
					91				;4

					2131				;Mesa da Sra. Montagny!;Grafos;
					251				;4

					2132				;Não é Mais Um Joguinho Canadense!;Strings;
					164				;3

					2133				;Números de Dinostratus;Matemática;
					36				;6

					2134				;Quem Vai Ser Reprovado?;Ad-Hoc;
					285				;2

					2135				;Recuperação;Matemática;
					119				;2

					2136				;Amigos do Habay;Estruturas e Bibliotecas;
					707				;2

					2137				;A Biblioteca do Senhor Severino;Strings;
					1.767				;1

					2138				;Dígito Mais Frequente;Ad-Hoc;
					399				;2

					2139				;Natal de Pedrinho;Iniciante;
					1.437				;1

					2140				;Duas Notas;Iniciante;
					2.077				;1

					2141				;P4 Simplificado;Ad-Hoc;
					15				;4

					2142				;Pegue o Pombo!;Ad-Hoc;
					54				;3

					2143				;A Volta do Radar;Iniciante;
					1.334				;1

					2144				;Bodybuilder;Ad-Hoc;
					594				;1

					2145				;A Vida Amorosa dos Números;Matemática;
					66				;3

					2146				;Senha;Iniciante;
					3.374				;1

					2147				;Galopeira;Iniciante;
					2.792				;1

					2148				;Banco de Dados;Matemática;
					100				;4

					2149				;Sequência do Tio Phill Bonati;Matemática;
					684				;1

					2150				;Vogais Alienígenas;Strings;
					594				;2

					2151				;Soco do Rulk;Ad-Hoc;
					248				;2

					2152				;Pepe, Já Tirei a Vela!;Iniciante;
					2.645				;1

					2153				;Sanduicheiche;Strings;
					271				;2

					2154				;Derivada de Polinômios;Matemática;
					238				;2

					2155				;Os Icosaedros do Lagarto;Grafos;
					29				;6

					2156				;As Aventuras de Pak-man;Ad-Hoc;
					129				;3

					2157				;Sequência Espelho;Strings;
					1.433				;1

					2158				;Ajudando o Tio Cláudio;Geometria Computacional;
					268				;1

					2159				;Número Aproximado de Primos;Iniciante;
					1.631				;1

					2160				;Nome no Formulário;Iniciante;
					3.124				;1

					2161				;Raiz Quadrada de 10;Iniciante;
					1.597				;1

					2162				;Picos e Vales;Iniciante;
					1.832				;1

					2163				;O Despertar da Força;Iniciante;
					1.718				;1

					2164				;Fibonacci Rápido;Iniciante;
					2.555				;1

					2165				;Tuitando;Iniciante;
					3.982				;1

					2166				;Raiz Quadrada de 2;Iniciante;
					1.768				;1

					2167				;Falha do Motor;Iniciante;
					2.202				;1

					2168				;Crepúsculo em Portland;Iniciante;
					1.183				;1

					2169				;Ajude o Leonardo!;Paradigmas;
					62				;4

					2170				;Juros do Projeto;Matemática;
					628				;1

					2171				;Dividindo com Fink;Ad-Hoc;
					119				;2

					2172				;Evento;Iniciante;
					2.290				;1

					2173				;Caixa Dois;Grafos;
					147				;5

					2174				;Coleção de Pomekon;Strings;
					1.577				;1

					2175				;Qual o Mais Rápido?;Ad-Hoc;
					959				;1

					2176				;Paridade;Iniciante;
					2.235				;1

					2177				;Rio 2016;Matemática;
					262				;2

					2178				;Lagoa Azul;Ad-Hoc;
					187				;1

					2179				;Batuke;Ad-Hoc;
					136				;2

					2180				;Viagem à Marte na Velocidade de Primo;Matemática;
					417				;2

					2181				;URI - Uireb Rhom uin Iavas;Paradigmas;
					58				;3

					2182				;Luciano e a Bicicletinha;Grafos;
					132				;3

					2183				;Batalha Final;Paradigmas;
					59				;5

					2184				;Pomekons;Grafos;
					85				;6

					2185				;Brincando com Pomekons;Estruturas e Bibliotecas;
					91				;6

					2186				;Bino, Prant e a Indecisao;Estruturas e Bibliotecas;
					41				;4

					2187				;Bits Trocados;Ad-Hoc;
					417				;5

					2188				;Macaco-prego;Ad-Hoc;
					127				;5

					2189				;Quermesse;Ad-Hoc;
					463				;5

					2190				;Rede Ótica;Grafos;
					99				;5

					2191				;Saldo de Gols;Ad-Hoc;
					150				;5

					2192				;To Add or to Multiply;Ad-Hoc;
					2				;5

					2193				;Affine Mess;Ad-Hoc;
					0				;5

					2194				;Ancient Messages;Ad-Hoc;
					16				;5

					2195				;Chips Challenge;Ad-Hoc;
					1				;5

					2196				;Coffee Central;Ad-Hoc;
					8				;5

					2197				;Machine Works;Ad-Hoc;
					1				;5

					2199				;Mining Your Own Business;Ad-Hoc;
					8				;5

					2200				;Mummy Madness;Ad-Hoc;
					5				;5

					2201				;Pyramids;Ad-Hoc;
					1				;5

					2202				;Trash Removal;Ad-Hoc;
					19				;5

					2203				;Tempestade de Corvos;Iniciante;
					798				;1

					2204				;Pare A Bomba!;Matemática;
					111				;5

					2205				;Asteroid Rangers;Ad-Hoc;
					1				;5

					2207				;Bus Tour;Ad-Hoc;
					3				;5

					2208				;Fibonacci Words;Ad-Hoc;
					19				;5

					2209				;Infiltration;Ad-Hoc;
					0				;5

					2210				;Keys;Ad-Hoc;
					1				;5

					2211				;Minimum Cost Flow;Ad-Hoc;
					0				;5

					2212				;Room Service;Ad-Hoc;
					1				;5

					2213				;A Safe Bet;Ad-Hoc;
					2				;5

					2214				;Shortest Flight Path;Ad-Hoc;
					2				;5

					2215				;Stacking Plates;Ad-Hoc;
					2				;5

					2216				;Takeover Wars;Ad-Hoc;
					12				;5

					2217				;Nove;Ad-Hoc;
					555				;1

					2218				;O Temível Evil-Son;Matemática;
					267				;1

					2219				;Passando Pelos PokeStops;Ad-Hoc;
					105				;2

					2220				;Ajudando Gust-Avô;Paradigmas;
					150				;3

					2221				;Batalha de Pomekons;Iniciante;
					2.038				;1

					2222				;Brincando com Conjuntos;Iniciante;
					769				;2

					2223				;Inventário de Pomekon;Estruturas e Bibliotecas;
					91				;5

					2224				;Torneio de Pomekon;Paradigmas;
					77				;3

					2225				;Penalização;Grafos;
					82				;4

					2226				;Fabrica de Balões;Paradigmas;
					31				;2

					2227				;Aeroporto;Ad-Hoc;
					324				;5

					2228				;Caça ao Tesouro;Ad-Hoc;
					174				;5

					2229				;Dobradura;Ad-Hoc;
					127				;5

					2230				;Pedágio;Ad-Hoc;
					178				;5

					2231				;Temperatura Lunar;Ad-Hoc;
					211				;5

					2232				;Triângulo de Pascal;Matemática;
					1.104				;2

					2233				;Etiquetas Coloridas;Ad-Hoc;
					300				;5

					2234				;Cachorros-Quentes;Iniciante;
					4.383				;1

					2235				;Andando no Tempo;Iniciante;
					3.452				;1

					2236				;Batata Quente;Paradigmas;
					151				;7

					2237				;Containers;Ad-Hoc;
					318				;4

					2238				;Divisores;Matemática;
					822				;4

					2239				;Estatística Hexa;Estruturas e Bibliotecas;
					99				;7

					2240				;Fundindo Árvores;Estruturas e Bibliotecas;
					167				;5

					2241				;Go--;Estruturas e Bibliotecas;
					218				;5

					2242				;Huaauhahhuahau;Strings;
					2.579				;1

					2243				;Isósceles;Paradigmas;
					579				;5

					2244				;Jogos Olímpicos;Ad-Hoc;
					67				;7

					2245				;Kit de Encolhimento de Polígonos;Geometria Computacional;
					35				;7

					2246				;Ladrilhos;Ad-Hoc;
					414				;5

					2247				;Cofrinhos da Vó Vitória;Ad-Hoc;
					352				;5

					2248				;Estágio;Ad-Hoc;
					346				;2

					2249				;Número de Erdos;Ad-Hoc;
					64				;5

					2250				;Tetris;Ad-Hoc;
					133				;5

					2251				;Torres de Hanói;Ad-Hoc;
					331				;5

					2252				;Descobrindo Senha;Ad-Hoc;
					302				;1

					2253				;Validador de Senhas;Strings;
					1.554				;1

					2254				;Bem-me-quer, Malmequer Japonês;Ad-Hoc;
					80				;2

					2255				;Self-Assembly;Ad-Hoc;
					3				;5

					2257				;Surely You Congest;Ad-Hoc;
					7				;5

					2258				;Factors;Ad-Hoc;
					3				;5

					2259				;Harvard;Ad-Hoc;
					0				;5

					2260				;Low Power;Ad-Hoc;
					8				;5

					2261				;Map Tiles;Ad-Hoc;
					1				;5

					2262				;Matryoshka;Ad-Hoc;
					1				;5

					2263				;Pirate Chest;Ad-Hoc;
					1				;5

					2265				;Up a Tree;Ad-Hoc;
					1				;5

					2266				;Baggage;Ad-Hoc;
					0				;5

					2268				;Crane Balancing;Ad-Hoc;
					2				;5

					2270				;Maze Reduction;Ad-Hoc;
					1				;5

					2272				;Metal Processing Plant;Ad-Hoc;
					4				;5

					2275				;Skiing;Ad-Hoc;
					1				;5

					2276				;Surveillance;Ad-Hoc;
					1				;5

					2278				;Amalgamated Artichokes;Ad-Hoc;
					3				;5

					2279				;Asteroids;Ad-Hoc;
					0				;5

					2280				;Catering;Ad-Hoc;
					2				;5

					2281				;Cutting Cheese;Ad-Hoc;
					3				;5

					2282				;Evolution in Parallel;Ad-Hoc;
					0				;5

					2283				;Keyboarding;Ad-Hoc;
					0				;5

					2284				;Pipe Stream;Ad-Hoc;
					1				;5

					2285				;Palíndrome;Ad-Hoc;
					143				;5

					2286				;Par ou Ímpar;Ad-Hoc;
					630				;5

					2287				;Proteja sua Senha;Ad-Hoc;
					154				;5

					2288				;TV da Vovó;Ad-Hoc;
					112				;5

					2289				;Distância Hamming;Ad-Hoc;
					164				;2

					2290				;Números Apaixornados;Estruturas e Bibliotecas;
					195				;5

					2291				;Números Divinos;Matemática;
					87				;3

					2292				;Painel LED;Strings;
					651				;1

					2293				;Campo de Minhocas;Ad-Hoc;
					591				;5

					2294				;Duende Perdido;Ad-Hoc;
					137				;5

					2295				;Frota de Táxi;Ad-Hoc;
					405				;5

					2296				;Trilhas;Ad-Hoc;
					186				;5

					2297				;Bafo;Ad-Hoc;
					518				;5

					2298				;Mini-Poker;Ad-Hoc;
					72				;5

					2299				;Pedido de Desculpas;Ad-Hoc;
					161				;5

					2300				;Transmissão de Energia;Grafos;
					295				;5

					2301				;Vivo ou Morto;Ad-Hoc;
					219				;5

					2302				;Conversa não tão Secreta;Ad-Hoc;
					82				;5

					2303				;Margaridas;Ad-Hoc;
					147				;5

					2304				;Banco Imobiliário;Ad-Hoc;
					191				;5

					2305				;Colheita de Caju;Ad-Hoc;
					83				;5

					2306				;Escada Perfeita;Ad-Hoc;
					82				;5

					2307				;Jogo de Cartas;Ad-Hoc;
					40				;5

					2308				;Museu;Ad-Hoc;
					34				;5

					2309				;Truco;Ad-Hoc;
					133				;5

					2310				;Voleibol;Iniciante;
					2.418				;1

					2311				;Saltos Ornamentais;Iniciante;
					1.642				;1

					2312				;Quadro De Medalhas;Ad-Hoc;
					775				;1

					2313				;Qual Triângulo;Iniciante;
					1.933				;1

					2314				;Indentador;Strings;
					56				;3

					2315				;Diferença Fácil Entre Datas;Ad-Hoc;
					256				;1

					2316				;Autorama;Ad-Hoc;
					77				;5

					2317				;Lobo Mau;Ad-Hoc;
					77				;5

					2318				;Quadrado Mágico;Ad-Hoc;
					144				;5

					2319				;Penalidade Mínima;Ad-Hoc;
					39				;5

					2320				;Subsequência;Ad-Hoc;
					10				;5

					2321				;Detectando Colisões;Ad-Hoc;
					202				;5

					2322				;Peça Perdida;Ad-Hoc;
					338				;5

					2323				;Móbile;Ad-Hoc;
					70				;5

					2324				;Pastas;Ad-Hoc;
					83				;5

					2325				;Repositórios;Ad-Hoc;
					99				;5

					2326				;Sacoleiro;Ad-Hoc;
					26				;5

					2327				;Quadrados;Ad-Hoc;
					290				;5

					2328				;Chocolate;Ad-Hoc;
					194				;5

					2329				;Pão a Metro;Ad-Hoc;
					181				;5

					2330				;Telemarketing;Ad-Hoc;
					72				;5

					2331				;Uiquipédia;Ad-Hoc;
					50				;5

					2332				;Jogo do Labirinto;Ad-Hoc;
					47				;5

					2333				;Pizza;Ad-Hoc;
					80				;5

					2334				;Patinhos;Iniciante;
					2.033				;2

					2335				;O Desafio de Arquibaldo;Matemática;
					50				;2

					2336				;ABC;Strings;
					254				;3

					2337				;Pro Habilidade;Matemática;
					109				;1

					2338				;Morse;Iniciante;
					449				;1

					2339				;Aviões de Papel;Ad-Hoc;
					762				;5

					2340				;Feira de Bactérias;Ad-Hoc;
					131				;5

					2341				;Número de Envelopes;Ad-Hoc;
					317				;5

					2342				;Overflow;Ad-Hoc;
					345				;5

					2343				;Caçadores de Mitos;Ad-Hoc;
					413				;5

					2344				;Notas da Prova;Ad-Hoc;
					1.082				;5

					2345				;Assigning Teams;Ad-Hoc;
					570				;5

					2346				;Back to the Future;Ad-Hoc;
					119				;5

					2347				;Counting Self-Rotating Subsets;Ad-Hoc;
					84				;5

					2348				;Dating On-Line;Ad-Hoc;
					214				;5

					2349				;Farm Robot;Ad-Hoc;
					279				;5

					2350				;Game of Matchings;Ad-Hoc;
					169				;5

					2351				;Hotel Rewards;Ad-Hoc;
					147				;5

					2352				;Internet Trouble;Ad-Hoc;
					0				;5

					2353				;Just in Time;Ad-Hoc;
					241				;5

					2354				;Kill the Werewolf;Ad-Hoc;
					160				;5

					2355				;Brasil e Alemanha;Ad-Hoc;
					449				;1

					2356				;Bactéria I;Strings;
					1.112				;1

					2357				;Violência em Sildávia;Grafos;
					167				;3

					2358				;Bactéria II;Strings;
					35				;6

					2359				;Alocando Ambulâncias;Grafos;
					93				;4

					2360				;Centrais de Controle;Paradigmas;
					25				;5

					2361				;Entradas e Saídas;Paradigmas;
					223				;4

					2362				;Invasão Alienígena;Geometria Computacional;
					0				;6

					2363				;Brincando com Transformações;Paradigmas;
					9				;6

					2364				;Henrique;Paradigmas;
					2				;7

					2365				;Bolão do Brasileirão;Ad-Hoc;
					65				;2

					2366				;Maratona;Ad-Hoc;
					129				;5

					2367				;Competição de Chocolate;Ad-Hoc;
					31				;5

					2368				;Simulador;Ad-Hoc;
					17				;5

					2369				;Conta de Água;Ad-Hoc;
					594				;5

					2370				;Times;Ad-Hoc;
					129				;5

					2371				;Batalha Naval;Ad-Hoc;
					88				;5

					2372				;Reunião;Ad-Hoc;
					76				;5

					2373				;Garçom;Ad-Hoc;
					645				;5

					2374				;Pneu;Ad-Hoc;
					1.388				;1

					2375				;Sedex;Ad-Hoc;
					1.048				;5

					2376				;Copa do Mundo;Ad-Hoc;
					216				;5

					2377				;Pedágio;Ad-Hoc;
					1.181				;5

					2378				;Elevador;Ad-Hoc;
					402				;5

					2379				;Dança Indígena;Ad-Hoc;
					21				;5

					2380				;Fusões;Ad-Hoc;
					146				;5

					2381				;Lista de Chamada;Ad-Hoc;
					473				;5

					2382				;Sedex Marciano;Ad-Hoc;
					211				;5

					2383				;Altas Aventuras;Ad-Hoc;
					12				;5

					2384				;Tradutor Alienígena;Ad-Hoc;
					38				;5

					2385				;Multiplicação de Matrizes;Ad-Hoc;
